book_id,genres,image_url,isbn,page_num,pub_year,rating,title,writer
5565,6,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1403811542M/420496.JPG,29512,137,1998,4,"A KNIGHT OF THE WORD (WORD & VOID, #2)",TERRY BROOKS
5566,10,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1255292027M/6969361.JPG,13944,121,2009,3,2 STATES: THE STORY OF MY MARRIAGE,CHETAN BHAGAT
5567,0,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1489956381M/284996.JPG,743499697,141,1971,4,THE COMPLETE STORIES,FLANNERY O'CONNOR
5568,10,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1328861813M/153792.JPG,52782,116,2002,4,"COLD FIRE (THE CIRCLE OPENS, #3)",TAMORA PIERCE
5569,6,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1337189920M/11071466.JPG,60766204,130,2012,4,SECOND CHANCE SUMMER,MORGAN MATSON
5570,9,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1472473049M/25689074.JPG,192751034,117,2016,4,"STARS ABOVE (THE LUNAR CHRONICLES, #4.5)",MARISSA MEYER
5571,1,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1440319389M/4981.JPG,385333846,341,1969,4,SLAUGHTERHOUSE-FIVE,KURT VONNEGUT JR.
5572,3,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1366632463M/16247792.JPG,107882,134,2013,4,"GABRIEL'S REDEMPTION (GABRIEL'S INFERNO, #3)",SYLVAIN REYNARD
5573,1,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1331548394M/3236307.JPG,679800034,187,2008,4,"GRACELING (GRACELING REALM, #1)",KRISTIN CASHORE
5574,0,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1376882052M/17707654.JPG,190468,134,2013,4,"DUST (KAY SCARPETTA, #21)",PATRICIA CORNWELL
5575,5,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1343178841M/10576365.JPG,11856,141,2012,4,"THE DARKEST MINDS (THE DARKEST MINDS, #1)",ALEXANDRA BRACKEN
5576,6,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1328217465M/440960.JPG,130410,114,2005,4,BATMAN AND SON,"GRANT MORRISON, ANDY KUBERT, JOHN VAN FLEET, JESSE DELPERDANG"
5577,5,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1486039250M/102459.JPG,679800034,124,1994,4,"HELLBOY, VOL. 2: WAKE THE DEVIL (HELLBOY, #2)",MIKE MIGNOLA
5578,10,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1441065786M/25104491.JPG,62422960,106,2015,4,THE PRETTIEST ONE,JAMES  HANKINS
5579,3,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1328763220M/3206011.JPG,8162,144,2008,4,CRAZY LOVE: OVERWHELMED BY A RELENTLESS GOD,"FRANCIS CHAN, DANAE YANKOSKI, CHRIS TOMLIN"
5580,7,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1412859621M/218659.JPG,679800034,137,1965,4,EVERYTHING THAT RISES MUST CONVERGE: STORIES,"FLANNERY O'CONNOR, ROBERT FITZGERALD"
5581,7,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1327877671M/4070095.JPG,50901,112,2009,4,ASTERIOS POLYP,DAVID MAZZUCCHELLI
5582,7,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1479698298M/12326627.JPG,765351544,146,2013,4,"THE WHITE PRINCESS (THE PLANTAGENET AND TUDOR NOVELS, #5)",PHILIPPA GREGORY
5583,0,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1359660588M/15723286.JPG,316261246,126,2013,4,"CURTSIES & CONSPIRACIES (FINISHING SCHOOL, #2)",GAIL CARRIGER
5584,10,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1389595555M/207694.JPG,169728,124,2003,4,THE NANNY,MELISSA NATHAN
5585,10,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1406514526M/10870589.JPG,198016,108,2011,3,GROWING UP AMISH,IRA WAGLER
5586,2,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1312037682M/39032.JPG,47838,152,1996,4,MOUNT DRAGON,"DOUGLAS PRESTON, LINCOLN CHILD"
5587,7,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1357064290M/1966969.JPG,679800034,146,2008,4,"FIRE STUDY (STUDY, #3)",MARIA V. SNYDER
5588,0,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1328289436M/77786.JPG,679800034,122,1998,4,"VISION OF THE FUTURE (STAR WARS: THE HAND OF THRAWN, #2)",TIMOTHY ZAHN
5589,3,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1403404262M/52350.JPG,136612,161,1972,4,THE STEPFORD WIVES,IRA LEVIN
5590,2,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1415581593M/53498.JPG,679800034,130,2001,4,"LOVE THAT DOG (JACK, #1)",SHARON CREECH
5591,5,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1415980586M/23281906.JPG,727860992,158,2014,4,THE LIAR,NORA ROBERTS
5592,1,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1327870458M/21330.JPG,109388,115,2005,4,"FABLES, VOL. 5: THE MEAN SEASONS","BILL WILLINGHAM, MARK BUCKINGHAM, STEVE LEIALOHA, TONY AKINS, JIMMY PALMIOTTI"
5593,7,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1351282857M/16102880.JPG,671737821,107,2012,4,"BAD REP (BAD REP, #1)",A. MEREDITH WALTERS
5594,7,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1408633041M/6262365.JPG,8436,162,2008,4,"TEMPTED (HOUSE OF NIGHT, #6)","P.C. CAST, KRISTIN CAST"
5595,10,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1408116686M/20980959.JPG,17268,141,2014,4,"BLUE LABYRINTH (PENDERGAST, #14)","DOUGLAS PRESTON, LINCOLN CHILD"
5596,7,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1340468522M/12968662.JPG,385524927,141,2012,4,GOLD,CHRIS CLEAVE
5597,6,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1289170133M/16188.JPG,823404706,137,1987,3,"WIDEACRE  (THE WIDEACRE TRILOGY, #1)",PHILIPPA GREGORY
5598,1,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1327923985M/11942639.JPG,108018,126,2012,4,THE WEDDING DRESS,RACHEL HAUCK
5599,5,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1429029729M/25041504.JPG,15844,194,2015,4,"AFTER YOU (ME BEFORE YOU, #2)",JOJO MOYES
5600,6,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1375365364M/15861491.JPG,61974618,140,2013,4,"THE FALL OF FIVE (LORIEN LEGACIES, #4)",PITTACUS LORE
5601,5,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1320514843M/124272.JPG,679800034,330,1901,4,THE WINGS OF THE DOVE,"HENRY JAMES, AMY BLOOM, PIERRE A. WALKER"
5602,2,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1327254558M/106264.JPG,618062416,153,1985,4,"SARAH, PLAIN AND TALL (SARAH, PLAIN AND TALL, #1)",PATRICIA MACLACHLAN
5603,8,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1269295414M/7897478.JPG,8864,118,2010,4,"THE BEDWETTER: STORIES OF COURAGE, REDEMPTION, AND PEE",SARAH SILVERMAN
5604,6,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1430821222M/22738563.JPG,63002,149,2014,4,WE SHOULD ALL BE FEMINISTS,CHIMAMANDA NGOZI ADICHIE
5605,5,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1344152205M/14744381.JPG,30184,106,2012,5,"THE WALKING DEAD, COMPENDIUM 2","ROBERT KIRKMAN, CHARLIE ADLARD"
5606,10,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1351415040M/7849034.JPG,684800705,128,2013,4,"GODDESS (STARCROSSED, #3)",JOSEPHINE ANGELINI
5607,10,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1322861953M/66695.JPG,679800034,146,1990,4,"SOJOURN (FORGOTTEN REALMS: THE DARK ELF TRILOGY, #3; LEGEND OF DRIZZT, #3)",R.A. SALVATORE
5608,10,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1301778006M/31338.JPG,679800034,161,1995,4,"MEMNOCH THE DEVIL (THE VAMPIRE CHRONICLES, #5)",ANNE RICE
5609,4,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1404163742M/20767918.JPG,375756787,107,2014,4,"THE ESCAPE (JOHN PULLER, #3)",DAVID BALDACCI
5610,7,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1357012113M/17200687.JPG,43384,129,2012,4,"RULE (MARKED MEN, #1)","JAY CROWNOVER, CHARLOTTE CONNAN DE VRIES"
5611,2,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1388207146M/16117182.JPG,195170342,107,2013,4,"BROKEN SILENCE (SILENCE, #2)",NATASHA PRESTON
5612,7,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1363786463M/252938.JPG,679800034,141,2006,4,"TWILIGHT (WARRIORS: THE NEW PROPHECY, #5)",ERIN HUNTER
5613,1,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1393198563M/40526.JPG,24684,144,1970,4,"TIME AND AGAIN (TIME, #1)",JACK FINNEY
5614,4,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1345153864M/13642950.JPG,345528670,122,2013,4,THE AVIATOR'S WIFE,MELANIE BENJAMIN
5615,4,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1268685823M/6539596.JPG,316097527,149,2009,4,THE BRIGHTEST STAR IN THE SKY,MARIAN KEYES
5617,9,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1335860600M/15769.JPG,752863886,201,1986,4,"THE BOURNE SUPREMACY (JASON BOURNE, #2)",ROBERT LUDLUM
5618,7,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1376725117M/5417.JPG,198730,104,1983,5,CARRIE / 'SALEM'S LOT / THE SHINING,STEPHEN KING
5619,7,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1340894566M/13497991.JPG,425197220,123,2012,4,THE HYDROGEN SONATA (CULTURE #10),IAIN M. BANKS
5620,9,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1314272108M/2954411.JPG,545298407,120,2008,4,LIVING DEAD GIRL,ELIZABETH SCOTT
5621,0,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1408926209M/267243.JPG,162078,137,1983,4,IRONWEED,WILLIAM  KENNEDY
5622,7,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1308646849M/73084.JPG,356502023,150,1995,4,"HEAVEN, TEXAS (CHICAGO STARS, #2)",SUSAN ELIZABETH PHILLIPS
5623,9,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1407709227M/16696.JPG,58784,131,2004,3,THE FINAL SOLUTION,"MICHAEL CHABON, JAY RYAN"
5624,3,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1323448113M/10429092.JPG,62026488,134,2011,4,"THE GIRL OF FIRE AND THORNS (FIRE AND THORNS, #1)",RAE CARSON
5625,8,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1328835648M/770038.JPG,62235796,137,1989,4,IS YOUR MAMA A LLAMA?,"DEBORAH GUARINO, STEVEN KELLOGG"
5626,7,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1309288301M/672875.JPG,47255,431,1485,4,LE MORTE D'ARTHUR: KING ARTHUR AND THE LEGENDS OF THE ROUND TABLE,"THOMAS MALORY, KEITH BAINES, ROBERT GRAVES"
5627,5,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1316130656M/895886.JPG,114886,193,1940,4,LASSIE COME-HOME,"ERIC KNIGHT, MARGUERITE KIRMSE"
5628,10,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1490528560M/4671.JPG,743273567,1456,1925,4,THE GREAT GATSBY,F. SCOTT FITZGERALD
5629,0,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1266000285M/6488483.JPG,684803860,122,2010,4,"THE WALKING DEAD, VOL. 11: FEAR THE HUNTERS","ROBERT KIRKMAN, CHARLIE ADLARD, CLIFF RATHBURN"
5630,3,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1364326075M/15784909.JPG,59058,122,2013,4,"THIS GIRL (SLAMMED, #3)",COLLEEN HOOVER
5631,8,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1369569396M/17978144.JPG,62240196,122,2014,3,BEFORE WE MET,LUCIE WHITEHOUSE
5632,10,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1344268358M/3359940.JPG,62105620,134,2008,4,"IF YOU'RE READING THIS, IT'S TOO LATE (SECRET, #2)","PSEUDONYMOUS BOSCH, GILBERT FORD"
5633,9,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1406103629M/1242729.JPG,140447970,102,2005,4,KAMBING JANTAN: SEBUAH CATATAN HARIAN PELAJAR BODOH,RADITYA DIKA
5634,10,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1338860340M/13708346.JPG,307263940,145,2012,4,"THE BONE BED (KAY SCARPETTA, #20)",PATRICIA CORNWELL
5635,2,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1406512465M/858037.JPG,36672,137,1958,4,DANNY AND THE DINOSAUR (AN I CAN READ BOOK),SYD HOFF
5636,2,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1327939087M/6202342.JPG,224085611,172,2009,3,HER FEARFUL SYMMETRY,AUDREY NIFFENEGGER
5637,4,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1327892039M/59960.JPG,679800034,171,1986,4,"BATMAN: THE DARK KNIGHT RETURNS (THE DARK KNIGHT SAGA, #1)","FRANK MILLER, KLAUS JANSON, LYNN VARLEY"
5639,2,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1309376701M/53064.JPG,58052,162,1911,4,DEATH IN VENICE AND OTHER TALES,"THOMAS MANN, JOACHIM NEUGROSCHEL"
5640,10,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1404786837M/56616.JPG,679800034,153,1936,4,DOUBLE INDEMNITY,JAMES M. CAIN
5641,6,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1474992523M/29519517.JPG,152116,115,2016,4,"TWISTED PALACE (THE ROYALS, #3)",ERIN WATT
5642,1,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1403295928M/239399.JPG,765354063,145,2006,4,"THE GHOST BRIGADES (OLD MAN'S WAR, #2)",JOHN SCALZI
5643,2,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1328824090M/15050.JPG,393307611,140,1989,4,SEXING THE CHERRY,JEANETTE WINTERSON
5644,2,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1366996057M/345299.JPG,104550,133,2004,4,"MIDNIGHT TIDES (THE MALAZAN BOOK OF THE FALLEN, #5)",STEVEN ERIKSON
5645,9,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1332019229M/35125.JPG,241963745,145,1979,4,ALIEN,ALAN DEAN FOSTER
5646,7,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1372850762M/9581001.JPG,553129198,125,2011,4,"HARD BITTEN (CHICAGOLAND VAMPIRES, #4)",CHLOE NEILL
5647,8,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1171050611M/84140.JPG,486422453,150,2002,4,NIGHT EMBRACE (DARK-HUNTER #2),SHERRILYN KENYON
5648,9,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1456351800M/25666046.JPG,201348,126,2016,4,THE NORTH WATER,IAN MCGUIRE
5649,5,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1410030512M/32424.JPG,425192032,181,1988,4,LIGHTNING,DEAN KOONTZ
5650,3,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1437733293M/37442.JPG,60987103,180,1995,4,"WICKED: THE LIFE AND TIMES OF THE WICKED WITCH OF THE WEST (THE WICKED YEARS, #1)","GREGORY MAGUIRE, DOUGLAS SMITH"
5651,10,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1446759650M/26074181.JPG,62392174,120,2016,4,"THE CROWN (THE SELECTION, #5)",KIERA CASS
5652,2,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1259186800M/7164343.JPG,545324092,140,2010,4,"THE LION (JOHN COREY, #5)",NELSON DEMILLE
5653,7,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1371049249M/23219.JPG,60851988,144,2006,4,"QUEEN OF BABBLE (QUEEN OF BABBLE, #1)",MEG CABOT
5654,0,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1410761398M/210243.JPG,61728934,147,2005,4,"ORIGIN IN DEATH (IN DEATH, #21)",J.D. ROBB
5655,6,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1375710763M/18285151.JPG,375404031,111,2013,4,"MORE THAN THIS (MORE THAN, #1)",JAY MCLEAN
5656,7,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1361038355M/428263.JPG,316160202,285,2007,4,"ECLIPSE (TWILIGHT, #3)",STEPHENIE MEYER
5657,4,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1352225908M/15985392.JPG,552551317,147,2012,4,"THREAT VECTOR (JACK RYAN UNIVERSE, #15)","TOM CLANCY, MARK GREANEY"
5658,9,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1343251719M/6267237.JPG,31208,133,2009,4,"THE VAN ALEN LEGACY (BLUE BLOODS, #4)",MELISSA DE LA CRUZ
5659,8,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1328014614M/296264.JPG,62277022,554,1888,4,THE BLACK ARROW,ROBERT LOUIS STEVENSON
5660,4,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1343724104M/6466909.JPG,316075809,121,2009,4,"NEW MOON: THE COMPLETE ILLUSTRATED MOVIE COMPANION (THE TWILIGHT SAGA: THE OFFICIAL ILLUSTRATED MOVIE COMPANION, #2)",MARK COTTA VAZ
5661,7,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1480097137M/29236299.JPG,373773552,121,2016,5,"GEMINA (THE ILLUMINAE FILES, #2)","AMIE KAUFMAN, JAY KRISTOFF, MARIE LU"
5662,3,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1342376684M/5600151.JPG,2314576,138,2008,4,DOG ON IT (A CHET AND BERNIE MYSTERY #1),SPENCER QUINN
5663,0,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1344449564M/13508021.JPG,525423052,128,2012,4,THE MIDWIFE OF HOPE RIVER,PATRICIA HARMAN
5664,7,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1459953654M/7061.JPG,2046,208,1998,4,"THE NO. 1 LADIES' DETECTIVE AGENCY  (NO. 1 LADIES' DETECTIVE AGENCY, #1)",ALEXANDER MCCALL SMITH
5665,8,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1385399311M/17329041.JPG,307356361,130,2013,4,THE OTHER TYPIST,SUZANNE RINDELL
5666,5,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1408317983M/13812.JPG,553564943,158,1982,4,"MAGICIAN: APPRENTICE (THE RIFTWAR SAGA, #1)",RAYMOND E. FEIST
5667,7,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1331274659M/45245.JPG,679772871,127,1996,4,"THE REALITY DYSFUNCTION (NIGHT'S DAWN, #1)",PETER F. HAMILTON
5668,6,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1292362307M/8752885.JPG,679800034,123,2011,4,"THE DRAGON'S PATH (THE DAGGER AND THE COIN, #1)",DANIEL ABRAHAM
5669,1,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1327963490M/66857.JPG,679800034,127,1997,4,MOAB IS MY WASHPOT (MEMOIR #1),STEPHEN FRY
5670,7,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1309282092M/98920.JPG,547564651,178,2006,4,THE BASTARD OF ISTANBUL,ELIF SHAFAK
5671,4,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1299468023M/8951449.JPG,440221315,112,2010,4,"HOLLOWLAND (THE HOLLOWS, #1)",AMANDA HOCKING
5672,1,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1479653223M/28.JPG,380727501,163,1995,4,NOTES FROM A SMALL ISLAND,BILL BRYSON
5673,8,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1479663151M/33727.JPG,34868,152,1996,4,"WELCOME TO TEMPTATION (DEMPSEYS, #1)",JENNIFER CRUSIE
5674,1,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1488349209M/2845024.JPG,61474096,143,2008,4,ANATHEM,NEAL STEPHENSON
5675,10,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1309285027M/11387515.JPG,375869026,224,2012,4,WONDER,R.J. PALACIO
5676,3,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1286019892M/4279056.JPG,439498821,173,2008,4,THE GIFT,CECELIA AHERN
5677,8,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1501485157M/38462.JPG,679800034,160,1956,4,GIOVANNI'S ROOM,JAMES     BALDWIN
5678,7,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1328299988M/11227043.JPG,61767603,107,2011,4,"ROCK CHICK REVENGE (ROCK CHICK, #5)",KRISTEN ASHLEY
5679,9,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1327955203M/10049436.JPG,316013315,120,2011,4,THE SINGLE GIRL'S TO-DO LIST,LINDSEY KELK
5680,6,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1356218855M/16109563.JPG,345533488,115,2012,4,"UNDENIABLE (UNDENIABLE, #1)",MADELINE SHEEHAN
5681,4,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1375727632M/2794.JPG,679800034,192,1966,4,THE CRYING OF LOT 49,THOMAS PYNCHON
5682,0,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1444317627M/25671827.JPG,340911719,120,2016,4,"DIRTY (DIVE BAR, #1)",KYLIE SCOTT
5683,7,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1320442277M/10047589.JPG,142408794,122,2011,3,GIRLS IN WHITE DRESSES,JENNIFER CLOSE
5684,5,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1328530463M/13372690.JPG,17782,160,2012,4,"SLAMMED (SLAMMED, #1)",COLLEEN HOOVER
5685,7,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1373509005M/16948.JPG,99453452,121,1998,4,"CHILDREN OF GOD (THE SPARROW, #2)",MARY DORIA RUSSELL
5686,2,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1406138384M/577283.JPG,65250,152,1967,4,THE CONFESSIONS OF NAT TURNER,WILLIAM STYRON
5687,10,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1338298031M/10692.JPG,751537284,229,2005,4,THE HISTORIAN,ELIZABETH KOSTOVA
5688,2,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1327864303M/9938498.JPG,307408841,157,2011,4,"IN THE GARDEN OF BEASTS: LOVE, TERROR, AND AN AMERICAN FAMILY IN HITLER'S BERLIN",ERIK LARSON
5689,2,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1320520056M/6345760.JPG,183770,150,2009,4,THE MAGICIAN'S ELEPHANT,"KATE DICAMILLO, YOKO TANAKA"
5690,2,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1436746591M/60229.JPG,380811081,139,2001,4,HALO: THE FALL OF REACH,ERIC S. NYLUND
5691,4,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1320706187M/131123.JPG,64408639,175,2000,4,"THE AUSTERE ACADEMY (A SERIES OF UNFORTUNATE EVENTS, #5)","LEMONY SNICKET, BRETT HELQUIST"
5692,8,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1473454532M/37435.JPG,142001740,225,2001,4,THE SECRET LIFE OF BEES,SUE MONK KIDD
5693,10,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1405292426M/20685373.JPG,439858054,118,2014,4,"WITHOUT YOU, THERE IS NO US: MY TIME WITH THE SONS OF NORTH KOREA'S ELITE",SUKI KIM
5694,3,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1327170369M/820480.JPG,316084220,146,2008,4,"REVELATION (MATTHEW SHARDLAKE, #4)",C.J. SANSOM
5695,3,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1327629352M/162332.JPG,99282968,170,1963,4,THE SAILOR WHO FELL FROM GRACE WITH THE SEA,"YUKIO MISHIMA, JOHN NATHAN"
5696,9,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1407706523M/55229.JPG,202742,112,2001,4,APRIL 1865: THE MONTH THAT SAVED AMERICA,JAY WINIK
5697,10,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1372992691M/400412.JPG,679800034,165,1922,4,THE WASTE LAND AND OTHER POEMS,T.S. ELIOT
5698,7,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1309288721M/184324.JPG,71808,120,2002,4,"DARK DEMON (DARK, #16)",CHRISTINE FEEHAN
5699,7,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1477103790M/17378527.JPG,142403709,124,2016,4,"THE RAVEN KING (THE RAVEN CYCLE, #4)",MAGGIE STIEFVATER
5700,0,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1320412586M/6689.JPG,375814248,282,1961,4,JAMES AND THE GIANT PEACH,"ROALD DAHL, QUENTIN BLAKE"
5701,2,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1408315092M/4110198.JPG,312377630,161,2009,4,"THE 8TH CONFESSION (WOMEN'S MURDER CLUB, #8)","JAMES PATTERSON, MAXINE PAETRO"
5702,2,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1422969880M/24189224.JPG,60774126,146,2015,3,CITY ON FIRE,GARTH RISK HALLBERG
5703,8,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1327714834M/4953.JPG,375725784,165,2000,4,A HEARTBREAKING WORK OF STAGGERING GENIUS,DAVE EGGERS
5704,7,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1396118779M/18367581.JPG,214132,124,2014,4,AFTERWORLDS (AFTERWORLDS #1),SCOTT WESTERFELD
5705,10,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1327248026M/9293020.JPG,749934174,102,2010,4,THE ELEPHANT TREE,R.D. RONALD
5706,4,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1306421260M/29999.JPG,752865331,307,1930,4,THE MALTESE FALCON,DASHIELL HAMMETT
5707,8,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1327937151M/11873368.JPG,138618,109,2012,4,THE WORLD OF THE HUNGER GAMES (HUNGER GAMES TRILOGY),KATE EGAN
5708,8,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1327936566M/228534.JPG,553816322,159,1997,4,THE WEIGHT OF WATER,ANITA SHREVE
